TipoInstituicao,CodInst,AnoMes,NomeRelatorio,NumeroRelatorio,Grupo,Conta,NomeColuna,DescricaoColuna,Saldo,NomeBanco
1,C0081744,201903,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA) - RWA para Risco de Mercado,79652,"RWAcam 
(g1)","Parcela do RWA referente às exposições em ouro, em moeda estrangeira e em ativos sujeitos à variação cambial",1441202138.93,Banco Daycoval
1,C0081744,201903,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA) - RWA para Risco de Mercado,79653,"RWAcom 
(g2)",Parcela do RWA referente ao risco das operações sujeitas à variação do preço de mercadorias (commodities),0.0,Banco Daycoval
1,C0081744,201903,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA) - RWA para Risco de Mercado,79654,"RWAjur 
(g3)",Parcela do RWA referente às exposições sujeitas à variação de taxas de juros e cupons,822709439.76,Banco Daycoval
1,C0081744,201903,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA) - RWA para Risco de Mercado,79655,"RWAacs 
(g4)",Parcela do RWA referente ao risco das operações sujeitas à variação do preço de ações,114811787.75,Banco Daycoval
1,C0081744,201903,Informações de Capital,5,Patrimônio de Referência para Comparação com o RWA,79648,"Capital Nível II 
(d)","Parcela do capital composta por instrumentos subordinados, elegíveis como patrimônio regulatório, aptos a absorver perdas durante o funcionamento da instituição",150064047.65,Banco Daycoval
1,C0081744,201903,Informações de Capital,5,Patrimônio de Referência para Comparação com o RWA,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,3556460991.36,Banco Daycoval
1,C0081744,201903,Informações de Capital,5,Patrimônio de Referência para Comparação com o RWA - Patrimônio de Referência Nível I para Comparação com RWA,79645,"Capital Principal para Comparação com RWA 
(a)",Parcela do capital de melhor qualidade e imediatamente disponível para absorver perdas,3406396943.71,Banco Daycoval
1,C0081744,201903,Informações de Capital,5,Patrimônio de Referência para Comparação com o RWA - Patrimônio de Referência Nível I para Comparação com RWA,79646,"Capital Complementar 
(b)","Instrumentos de capital e dívida perpétuos, elegíveis como patrimônio regulatório",0.0,Banco Daycoval
1,C0081744,201903,Informações de Capital,5,Patrimônio de Referência para Comparação com o RWA - Patrimônio de Referência Nível I para Comparação com RWA,79647,"Patrimônio de Referência Nível I para Comparação com RWA 
(c) = (a) + (b)",Parcela do capital formada pela soma das parcelas do Capital Principal e Capital Complementar,3406396943.71,Banco Daycoval
1,C0080367,201906,Informações de Capital,5,,79658,"Exposição Total 
(j)","Exposição Total, sem ponderação de risco, conforme definido na Circular n° 3.748 de 27 de fevereiro de 2015",2799425289.31,Banco Master
1,C0080367,201906,Informações de Capital,5,,79659,"Índice de Capital Principal 
(k) = (a) / (i)",Relação entre Capital Principal e Ativos ponderados pelo risco,0.0285383763147756,Banco Master
1,C0080367,201906,Informações de Capital,5,,79660,"Índice de Capital Nível I 
(l) = (c) / (i)",Relação entre o Patrimônio de Referência Nível I e os Ativos ponderados pelo risco,0.0285383763147756,Banco Master
1,C0080367,201906,Informações de Capital,5,,79661,"Razão de Alavancagem 
(n) = (c) / (j)",Relação entre o Patrimônio de Referência de Nível I e a Exposição Total,0.0190516051682685,Banco Master
1,C0080367,201906,Informações de Capital,5,,79662,"Índice de Imobilização 
(o)",Relação entre Ativo Permanente e Patrimônio de Referência,0.296977919205199,Banco Master
1,C0080367,201906,Informações de Capital,5,,79664,"Índice de Basileia 
(m) = (e) / (i)",Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.0285383763147756,Banco Master
1,C0080367,201906,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA),79650,"RWA para Risco de Crédito 
(f)",Parcela dos ativos ponderados pelo risco (RWA) referente à exposição ao risco de crédito,1692248012.76,Banco Master
1,C0080367,201906,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA),79656,"RWA para Risco Operacional 
(h)",Parcela do RWA referente à exposição ao risco operacional,137915908.13,Banco Master
1,C0080367,201906,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA),79665,"Ativos Ponderados pelo Risco (RWA) 
(i) = (f) + (g) + (h)","Corresponde à soma das parcelas referentes à exposição aos riscos de Crédito, de Mercado e Operacional",1868836009.51,Banco Master
1,C0080367,201906,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA) - RWA para Risco de Mercado,79651,"RWA para Risco de Mercado 
(g) = (g1) + (g2) + (g3) + (g4)",Parcela do RWA referente à exposição ao risco de mercado,38672088.62,Banco Master
1,C0080367,201906,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA) - RWA para Risco de Mercado,79652,"RWAcam 
(g1)","Parcela do RWA referente às exposições em ouro, em moeda estrangeira e em ativos sujeitos à variação cambial",1267840.75,Banco Master
1,C0080367,201906,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA) - RWA para Risco de Mercado,79653,"RWAcom 
(g2)",Parcela do RWA referente ao risco das operações sujeitas à variação do preço de mercadorias (commodities),0.0,Banco Master
1,C0080367,201906,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA) - RWA para Risco de Mercado,79654,"RWAjur 
(g3)",Parcela do RWA referente às exposições sujeitas à variação de taxas de juros e cupons,1415910.87,Banco Master
1,C0080367,201906,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA) - RWA para Risco de Mercado,79655,"RWAacs 
(g4)",Parcela do RWA referente ao risco das operações sujeitas à variação do preço de ações,35988337.0,Banco Master
1,C0080367,201906,Informações de Capital,5,Patrimônio de Referência para Comparação com o RWA,79648,"Capital Nível II 
(d)","Parcela do capital composta por instrumentos subordinados, elegíveis como patrimônio regulatório, aptos a absorver perdas durante o funcionamento da instituição",0.0,Banco Master
1,C0080367,201906,Informações de Capital,5,Patrimônio de Referência para Comparação com o RWA,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,53333545.31,Banco Master
1,C0080367,201906,Informações de Capital,5,Patrimônio de Referência para Comparação com o RWA - Patrimônio de Referência Nível I para Comparação com RWA,79645,"Capital Principal para Comparação com RWA 
(a)",Parcela do capital de melhor qualidade e imediatamente disponível para absorver perdas,53333545.31,Banco Master
1,C0080367,201906,Informações de Capital,5,Patrimônio de Referência para Comparação com o RWA - Patrimônio de Referência Nível I para Comparação com RWA,79646,"Capital Complementar 
(b)","Instrumentos de capital e dívida perpétuos, elegíveis como patrimônio regulatório",0.0,Banco Master
1,C0080367,201906,Informações de Capital,5,Patrimônio de Referência para Comparação com o RWA - Patrimônio de Referência Nível I para Comparação com RWA,79647,"Patrimônio de Referência Nível I para Comparação com RWA 
(c) = (a) + (b)",Parcela do capital formada pela soma das parcelas do Capital Principal e Capital Complementar,53333545.31,Banco Master
1,C0080374,201906,Informações de Capital,5,,79658,"Exposição Total 
(j)","Exposição Total, sem ponderação de risco, conforme definido na Circular n° 3.748 de 27 de fevereiro de 2015",10651146308.81,Banco Pine
1,C0080374,201906,Informações de Capital,5,,79659,"Índice de Capital Principal 
(k) = (a) / (i)",Relação entre Capital Principal e Ativos ponderados pelo risco,0.104616503141294,Banco Pine
1,C0080374,201906,Informações de Capital,5,,79660,"Índice de Capital Nível I 
(l) = (c) / (i)",Relação entre o Patrimônio de Referência Nível I e os Ativos ponderados pelo risco,0.104616503141294,Banco Pine
1,C0080374,201906,Informações de Capital,5,,79661,"Razão de Alavancagem 
(n) = (c) / (j)",Relação entre o Patrimônio de Referência de Nível I e a Exposição Total,0.0563776252104727,Banco Pine
1,C0080374,201906,Informações de Capital,5,,79662,"Índice de Imobilização 
(o)",Relação entre Ativo Permanente e Patrimônio de Referência,0.218066136064138,Banco Pine
1,C0080374,201906,Informações de Capital,5,,79664,"Índice de Basileia 
(m) = (e) / (i)",Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.121238847464006,Banco Pine
1,C0080374,201906,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA),79650,"RWA para Risco de Crédito 
(f)",Parcela dos ativos ponderados pelo risco (RWA) referente à exposição ao risco de crédito,5007900714.59,Banco Pine
1,C0080374,201906,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA),79656,"RWA para Risco Operacional 
(h)",Parcela do RWA referente à exposição ao risco operacional,363765820.63,Banco Pine
1,C0080374,201906,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA),79665,"Ativos Ponderados pelo Risco (RWA) 
(i) = (f) + (g) + (h)","Corresponde à soma das parcelas referentes à exposição aos riscos de Crédito, de Mercado e Operacional",5739881535.22,Banco Pine
1,C0080374,201906,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA) - RWA para Risco de Mercado,79651,"RWA para Risco de Mercado 
(g) = (g1) + (g2) + (g3) + (g4)",Parcela do RWA referente à exposição ao risco de mercado,368215000.0,Banco Pine
1,C0080374,201906,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA) - RWA para Risco de Mercado,79652,"RWAcam 
(g1)","Parcela do RWA referente às exposições em ouro, em moeda estrangeira e em ativos sujeitos à variação cambial",1590000.0,Banco Pine
1,C0080374,201906,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA) - RWA para Risco de Mercado,79653,"RWAcom 
(g2)",Parcela do RWA referente ao risco das operações sujeitas à variação do preço de mercadorias (commodities),0.0,Banco Pine
1,C0080374,201906,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA) - RWA para Risco de Mercado,79654,"RWAjur 
(g3)",Parcela do RWA referente às exposições sujeitas à variação de taxas de juros e cupons,364625000.0,Banco Pine
1,C0080374,201906,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA) - RWA para Risco de Mercado,79655,"RWAacs 
(g4)",Parcela do RWA referente ao risco das operações sujeitas à variação do preço de ações,2000000.0,Banco Pine
1,C0080374,201906,Informações de Capital,5,Patrimônio de Referência para Comparação com o RWA,79648,"Capital Nível II 
(d)","Parcela do capital composta por instrumentos subordinados, elegíveis como patrimônio regulatório, aptos a absorver perdas durante o funcionamento da instituição",95410287.25,Banco Pine
1,C0080374,201906,Informações de Capital,5,Patrimônio de Referência para Comparação com o RWA,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,695896621.91,Banco Pine
1,C0080374,201906,Informações de Capital,5,Patrimônio de Referência para Comparação com o RWA - Patrimônio de Referência Nível I para Comparação com RWA,79645,"Capital Principal para Comparação com RWA 
(a)",Parcela do capital de melhor qualidade e imediatamente disponível para absorver perdas,600486334.66,Banco Pine
1,C0080374,201906,Informações de Capital,5,Patrimônio de Referência para Comparação com o RWA - Patrimônio de Referência Nível I para Comparação com RWA,79646,"Capital Complementar 
(b)","Instrumentos de capital e dívida perpétuos, elegíveis como patrimônio regulatório",0.0,Banco Pine
1,C0080374,201906,Informações de Capital,5,Patrimônio de Referência para Comparação com o RWA - Patrimônio de Referência Nível I para Comparação com RWA,79647,"Patrimônio de Referência Nível I para Comparação com RWA 
(c) = (a) + (b)",Parcela do capital formada pela soma das parcelas do Capital Principal e Capital Complementar,600486334.66,Banco Pine
1,C0080903,201906,Informações de Capital,5,,79658,"Exposição Total 
(j)","Exposição Total, sem ponderação de risco, conforme definido na Circular n° 3.748 de 27 de fevereiro de 2015",12125681429.7,Banco Original
1,C0080903,201906,Informações de Capital,5,,79659,"Índice de Capital Principal 
(k) = (a) / (i)",Relação entre Capital Principal e Ativos ponderados pelo risco,0.137235665371419,Banco Original
1,C0080903,201906,Informações de Capital,5,,79660,"Índice de Capital Nível I 
(l) = (c) / (i)",Relação entre o Patrimônio de Referência Nível I e os Ativos ponderados pelo risco,0.137235665371419,Banco Original
1,C0080903,201906,Informações de Capital,5,,79661,"Razão de Alavancagem 
(n) = (c) / (j)",Relação entre o Patrimônio de Referência de Nível I e a Exposição Total,0.112305305152132,Banco Original
1,C0080903,201906,Informações de Capital,5,,79662,"Índice de Imobilização 
(o)",Relação entre Ativo Permanente e Patrimônio de Referência,0.0456277267785385,Banco Original
1,C0080903,201906,Informações de Capital,5,,79664,"Índice de Basileia 
(m) = (e) / (i)",Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.137235665371419,Banco Original
1,C0080903,201906,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA),79650,"RWA para Risco de Crédito 
(f)",Parcela dos ativos ponderados pelo risco (RWA) referente à exposição ao risco de crédito,7340375547.7,Banco Original
1,C0080903,201906,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA),79656,"RWA para Risco Operacional 
(h)",Parcela do RWA referente à exposição ao risco operacional,977907931.34,Banco Original
1,C0080903,201906,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA),79665,"Ativos Ponderados pelo Risco (RWA) 
(i) = (f) + (g) + (h)","Corresponde à soma das parcelas referentes à exposição aos riscos de Crédito, de Mercado e Operacional",9922918721.27,Banco Original
1,C0080903,201906,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA) - RWA para Risco de Mercado,79651,"RWA para Risco de Mercado 
(g) = (g1) + (g2) + (g3) + (g4)",Parcela do RWA referente à exposição ao risco de mercado,1604635242.23,Banco Original
